Ticker,MaxDrawdown,DebtToEquity,ReturnSD,PriceChange12M,RSI,EarningsGrowth,ROE,ROA,OperatingMargin,EBITDAMargin,LogMarketCap,RevenueGrowth,PE,Sector,MaxDrawdown_ZScore,DebtToEquity_ZScore,ReturnSD_ZScore,PriceChange12M_ZScore,RSI_ZScore,EarningsGrowth_ZScore,ROE_ZScore,ROA_ZScore,OperatingMargin_ZScore,EBITDAMargin_ZScore,LogMarketCap_ZScore,RevenueGrowth_ZScore,PE_ZScore,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score
AS,0.28784953612526626,14.817,0.02573302243981973,-0.08415586,50.1062621603538,0.208,0.07882,0.05539,0.16525,0.14895001,23.74442427485393,0.321,43.53086,consumer-cyclical,-0.3486858486441286,-0.4226429657452892,0.09425854988968749,-0.27890840253138427,0.11800163115845679,-0.030377453869298927,-0.270098733124868,-0.2325592763587616,0.17483401010225935,-0.016214784892452688,0.3065483261012295,1.43679290282236,0.1983509150069194,-0.22569008816657676,-0.06376140841407547,-0.08600969606845574,0.3065483261012295,1.43679290282236
LOPE,0.3162094968404863,14.964,0.01973971796745974,-0.20392197,41.95608546924793,0.111,0.29779,0.19429001,0.30918,0.31235,22.147527757119104,0.067,19.612015,consumer-cyclical,-0.1645700573178203,-0.42242787028685597,-0.6599321083660193,-0.6172541314559885,-0.7796369897596616,-0.178896255548835,-0.02673027757063737,1.7310690491225575,0.5933349587215132,0.6056055615230713,-0.9228324350110876,-0.14870318250077963,-0.27127152107053537,-0.4156433453235652,-0.525262458921495,0.7258198229491262,-0.9228324350110876,-0.14870318250077963
TJX,0.10890916408752606,136.307,0.011123167285568055,0.23687088,46.86762785658832,0.293,0.6125,0.13871999,0.11771,0.14345999,25.888150265086008,0.092,30.79183,consumer-cyclical,-1.5103852081313023,-0.24487461713943579,-1.7442291035611626,0.6280094755694355,-0.2386928725647132,0.09976788780864507,0.3230458865042219,0.9454761228184957,0.036603376479252846,-0.03710711259839774,1.9569091730433474,0.007349581802678953,-0.05176711125495812,-1.1664963096106336,0.16302816360445582,0.3170045683008932,1.9569091730433474,0.007349581802678953
NVR,0.3487510105129931,31.22,0.017350828991267258,-0.16276759,39.27496121487269,-0.285,0.33257,0.17388001,0.13517,0.16781999,23.514160914684656,-0.214,14.749188,consumer-cyclical,0.04669280728671478,-0.3986415316998385,-0.9605471960465158,-0.5009907853429674,-1.0749288305897966,-0.7852204356013741,0.011925039980516375,1.4425330430915015,0.08737129534878788,0.055595118525864615,0.12927863965797198,-1.9027362532716547,-0.36674823250719635,-0.4374986401532132,-0.7870466838447127,0.3993561242366676,0.12927863965797198,-1.9027362532716547
APTV,0.40712754279456287,103.823,0.023195823066401975,-0.16140354,46.80613594748764,,0.040799998,0.05698,0.0987,0.15416999,23.219652451061965,0.054,34.14286,consumer-cyclical,0.42567927852462445,-0.2924063237499597,-0.22501975048513237,-0.4971372704251029,-0.24546542665461332,0.0,-0.31235506580472716,-0.2100814591324324,-0.018671430949719667,0.003649902809683125,-0.0974505410631832,-0.22985061993857814,0.014026988417021545,-0.03058226523682253,-0.24753423235990543,-0.13436451326929902,-0.0974505410631832,-0.22985061993857814
HOG,0.43236208005709814,71.433,0.025596539655351764,-0.039660037,52.66137778830936,-0.794,0.07115,0.01968,0.03121,0.11208,21.638762961197322,-0.118,12.295337,consumer-cyclical,0.589504498294815,-0.3398004863258391,0.07708371061142619,-0.15320529948299133,0.3994152195371344,-1.564561364002239,-0.2786233531828711,-0.7373912594733625,-0.21491008183774463,-0.156523988035879,-1.3145081917624928,-1.3034936383463733,-0.41492712594419545,0.10892924086013404,-0.43945048131603204,-0.34686217063246433,-1.3145081917624928,-1.3034936383463733
TOL,0.2513206917235057,32.803,0.021611814471341625,0.24460304,46.28131554441914,-0.223,0.15657,0.07531,0.15068,0.16364999,23.255267673653854,-0.076,10.207447,consumer-cyclical,-0.5858348757814023,-0.39632523162705,-0.42434960107102226,0.6498532451580251,-0.30326773949946284,-0.6902908922598151,-0.18368553762164186,0.049049603608834334,0.1324692576435466,0.039726140537844304,-0.07003193943750621,-1.041324994316563,-0.4559207436569971,-0.46883656949315816,-0.11456846220041761,0.00938986604214585,-0.07003193943750621,-1.041324994316563
ORLY,0.1903171647296104,,0.014299212292718527,0.010812521,48.13179664997882,0.161,,0.13809,0.18454,0.22438999,25.054345471792175,0.102,29.882736,consumer-cyclical,-0.981876067761935,0.0,-1.3445591909712973,-0.010617597275752871,-0.09946070922460847,-0.10234017220886794,-6.169641111197217e-17,0.9365699592496812,0.23092296514196897,0.2708728366990799,1.3149993435619056,0.06977068752406237,-0.06961625651692196,-0.7754784195777441,-0.0708061595697431,0.3595914402726825,1.3149993435619056,0.06977068752406237
ARMK,0.1815196029643978,192.213,0.016313675377004608,0.2924862,70.53779148007689,0.652,0.11224,0.041160002,0.04572,0.07233,23.32439868448064,0.147,38.25373,consumer-cyclical,-1.038990746530686,-0.16307103415187432,-1.0910614341701501,0.7851257581703742,2.368275520535428,0.6494405661896087,-0.23295495185518544,-0.43372864376444087,-0.1727197895813327,-0.3077930228137702,-0.016810998842523905,0.35066566327028786,0.09473978135487979,-0.7643744049509035,1.2676139482984703,-0.2867991020036823,-0.016810998842523905,0.35066566327028786
BLD,0.3911962247502921,130.072,0.027752406830985652,0.41533387,52.183827995239575,-0.118,0.22262,0.09177,0.12203,0.18145001,23.16397297258869,0.172,22.932545,consumer-cyclical,0.3222515178853852,-0.25399788369271176,0.3483755983841406,1.1321770605199224,0.3468191650075817,-0.5295231172458842,-0.11027599983401369,0.2817444913732234,0.049164511044911,0.10746430014607472,-0.14031573543464215,0.5067184275737465,-0.20607625818604947,0.138876410858938,0.31649103609387336,0.08202432568254885,-0.14031573543464215,0.5067184275737465
DHI,0.2755985610825895,27.453,0.024637287146996714,0.18315768,50.85080387192017,-0.132,0.13084,0.07298,0.11257,0.128,24.43094002550509,-0.023,13.495774,consumer-cyclical,-0.4282204427555641,-0.40415353572649293,-0.0436275404264934,0.47626678469575645,0.20000346013914463,-0.5509588205810749,-0.2122824703585937,0.01611041232748402,0.021657952482150356,-0.09594026391854495,0.8350667658861091,-0.7104931339932307,-0.3913577542501395,-0.2920005063028501,0.04177047475127538,-0.06761359236687607,0.8350667658861091,-0.7104931339932307
OLLI,0.47286932093730144,36.329,0.0230237927833814,-0.28455287,42.9862633799496,0.256,0.13428001,0.06745,0.13999,0.13321,22.32558254327323,0.168,21.038559,consumer-cyclical,0.8524816858866683,-0.3911658670934733,-0.24666784678819142,-0.8450407785663178,-0.6661759552189394,0.04311638613706948,-0.20845916159122327,-0.06206715324584969,0.1013862649336194,-0.0761135552092918,-0.7857558454570225,0.48174998528519325,-0.243262766113861,0.07154932400166786,-0.48936678254939586,-0.06131340127818634,-0.7857558454570225,0.48174998528519325
AN,0.21388325514754103,470.56,0.01737411718344628,0.024427056,44.705642133753074,0.315,0.2933,0.058480002,0.046529997,0.056750003,22.572824770793748,-0.021,10.297018,consumer-cyclical,-0.8288825770679914,0.24421587447758897,-0.9576166362743429,0.02784419937560815,-0.4768081866545686,0.13345256447823062,-0.03172057014696515,-0.1888759429090813,-0.1703645855732819,-0.36708286200955487,-0.5954148719045019,-0.698008912848954,-0.4541621072670755,-0.5140944462882485,-0.10517047426690994,-0.1895109901597208,-0.5954148719045019,-0.698008912848954
HLT,0.10285842112319347,,0.014368704310539108,0.26868975,49.08683944083358,0.35,,0.10859,0.5736,0.59219,25.015002995603002,0.11,49.019844,consumer-cyclical,-1.5496672558103142,0.0,-1.3358143940224143,0.7178995017521947,0.005725144554021407,0.18704182281620751,-6.169641111197217e-17,0.5195286962454605,1.3621810702611719,1.6705395663594254,1.284711292467589,0.11970757210116917,0.30612158861888406,-0.9618272166109095,0.30355548970747454,0.8880623332165144,1.284711292467589,0.11970757210116917
TSCO,0.5193229744189474,254.949,0.018770755484793955,-0.37237,19.397521211322953,-0.081,0.45504,0.08229999,0.06499,0.12475,23.53164971951946,0.036,15.576355,consumer-cyclical,1.1540635976761744,-0.07127356013642591,-0.7818652515922689,-1.0931289135313484,-3.2641768074637802,-0.47287161557430857,0.14804110497447276,0.14786703608296567,-0.11668898794239,-0.1083081724223977,0.1427425053248942,-0.3422086102370684,-0.350507641392413,0.10030826198249321,-1.6100591121898125,0.017727745173162692,0.1427425053248942,-0.3422086102370684
DRI,0.23919580818733524,387.681,0.01586270847081614,-0.049240828,57.29084588458782,-0.033,0.51539004,0.07255,0.13153,0.15737,23.87210612213806,0.059,21.4673,consumer-cyclical,-0.6645508708216664,0.12294446971913534,-1.1478105997428936,-0.1802715514850751,0.909292430182486,-0.39937777556794013,0.21511557192170772,0.01003150578199877,0.07678737640920555,0.015827573853195078,0.404844993951097,-0.19864006707788645,-0.23484486830707788,-0.5631390002818083,0.10988103437649023,0.07944050699152677,0.404844993951097,-0.19864006707788645
ONON,0.4746209788985885,30.585,0.02837836244310922,-0.34393537,66.38744145637563,0.811,0.15502,0.096820004,0.14112,0.14987001,23.30876093014603,0.145,41.905266,consumer-cyclical,0.8638536301186753,-0.39957068555089387,0.4271451448544591,-1.0127995481202867,1.9111670905220925,0.8928889112107041,-0.1854082444130245,0.3531363573507273,0.10467193207695125,-0.012713715408285125,-0.02884982171706014,0.3381814421260112,0.16643401373710917,0.2971426964740802,0.5970854845375033,0.06492158240159222,-0.02884982171706014,0.3381814421260112
AZO,0.25481913295861963,,0.016115266186132578,-0.07824314,49.07909551801264,-0.023,,0.114930004,0.16341999,0.21371001,24.756413564602916,0.082,23.866741,consumer-cyclical,-0.563122634291381,0.0,-1.1160290224109717,-0.26220464920477893,0.004872249645734713,-0.3840665588999468,-6.169641111197217e-17,0.6091572818594202,0.1695129448553843,0.2302300627104715,1.0856346034223714,-0.055071523918704464,-0.1877342604309817,-0.5597172189007842,-0.21379965281966365,0.25222507235631897,1.0856346034223714,-0.055071523918704464
HD,0.2880919217106227,455.218,0.014723285331606833,-0.1547786,40.90261526117722,-0.043,1.2838,0.12519,0.11926,0.14974,26.465712404640886,0.048,22.219305,consumer-cyclical,-0.3471122564130914,0.22176693214232682,-1.2911943192510844,-0.47842145713383233,-0.8956633755167793,-0.4146889922359336,1.069144640733363,0.7542027628851237,0.0411102650386904,-0.013208469803542271,2.4015489946160193,-0.2673032833714082,-0.22008000737660968,-0.47217988117394966,-0.5962579416288484,0.4628122997134087,2.4015489946160193,-0.2673032833714082
TNL,0.21056640165323579,,0.02256223593319827,0.3289796,37.32227987255658,0.14,,0.076079994,0.18834999,0.23567,22.125700598175484,0.029,18.139277,consumer-cyclical,-0.8504159322072918,0.0,-0.3047496389393206,0.88822158405916,-1.2899919210773898,-0.1344937272116541,-6.169641111197217e-17,0.059935002600890956,0.24200115891136983,0.31379903103832407,-0.9396362096934255,-0.3859033842420368,-0.300187248701357,-0.38505519038220415,-0.17875468807662798,0.15393379813764618,-0.9396362096934255,-0.3859033842420368
DECK,0.35808249080174953,15.01,0.0290009657638481,-0.021016896,48.95851361832785,-0.038,0.40859002,0.2175,0.14002,0.2447,23.440725166900844,0.096,15.195156,consumer-cyclical,0.10727374020345852,-0.42236056150394485,0.5054928427673175,-0.10053741930312096,-0.00840831766501627,-0.40703338390193683,0.09641549464828697,2.059188491289179,0.1014734950347698,0.3481627891274904,0.07274367042190898,0.032318024091232356,-0.35799209990244096,0.06346867382227707,-0.17199304029002468,0.6513100675249316,0.07274367042190898,0.032318024091232356
BBWI,0.5499826315022585,,0.034699731743854045,-0.41846758,48.908857148173794,-0.047,,0.14536001,0.22540002,0.19339001,21.99766545633063,-0.023,5.7106113,consumer-cyclical,1.3531092551215878,0.0,1.2226191101757715,-1.223357066610381,-0.013877348224487437,-0.4208134789031309,-6.169641111197217e-17,1.0393460322142007,0.34973042106221963,0.15290209323407528,-1.0382048635681462,-0.7104931339932307,-0.5442115844594718,0.8585761217657865,-0.5526826312459998,0.3854946366276239,-1.0382048635681462,-0.7104931339932307
ULTA,0.32108600471877863,77.835,0.02199195181788716,0.22247279,48.89403793524084,-0.054,0.43595,0.14739001,0.12234,0.14795,23.837941086143992,0.118,20.07953,consumer-cyclical,-0.1329112649825081,-0.3304328596259076,-0.37651354719774693,0.5873340937258401,-0.01550949662622049,-0.43153133057072635,0.12682402584705685,1.0680441259056772,0.050065888756798516,-0.020020333256433525,0.3785428275380874,0.16964445667827588,-0.26209233481790695,-0.27995255726872087,0.04676442217629776,0.3062284268132747,0.3785428275380874,0.16964445667827588
BROS,0.37109375040143217,126.055,0.032903855541152716,-0.25702065,45.792297725388195,-0.001,0.138,0.03684,0.07733,0.17167999,22.932034489631597,0.308,81.4375,consumer-cyclical,0.1917441801100254,-0.2598756963221439,0.9966280794001001,-0.7672607701414589,-0.3571268516777731,-0.35038188223036126,-0.20432467640614227,-0.49480047733260224,-0.08080833966919061,0.0702843883181328,-0.31887502562177117,1.3556454653845615,0.9426096206555865,0.30949885439599384,-0.4915898346831977,-0.1774122762724506,-0.31887502562177117,1.3556454653845615
MCK,0.27169100710857985,,0.01823536605056344,0.06343877,32.45170043193397,0.372,,0.04992,0.022090001,0.01706,25.245987888433458,0.06,19.960396,healthcare,-0.3793279224055692,7.369607367068551e-17,-0.7480369348673639,-0.11422723442569395,-1.4015851326205537,-0.055871187824569644,0.0,0.08978187968428605,0.09024028734431645,-0.6536753982156336,1.0723811676686632,-0.28552466951317895,-0.19910179138474124,-0.3757882857576444,-0.5238945182902724,-0.11841330779675777,1.0723811676686632,-0.28552466951317895
GEHC,0.32466449194953045,97.055,0.02026391607216702,-0.09547949,37.85618234349655,-0.309,0.19462,0.05174,0.11089,0.16788,24.098040521484656,0.074,15.402878,healthcare,-0.04026965186762481,-0.1146966617684016,-0.5420678748933926,-0.4312429995324927,-0.9842158427814649,-0.35682256075642926,0.21735527502083535,0.09993077169347309,0.096463825336473,-0.057313771791803664,0.2323500775723641,-0.24826870934643736,-0.21456107436455416,-0.23234472950980634,-0.5907604676901289,0.08910902506474444,0.2323500775723641,-0.24826870934643736
SHC,0.3214470358866406,364.722,0.02424763424263694,0.25985515,52.559727073544686,,0.22728,0.08507,0.31260002,0.47105998,22.21969521761889,0.1,38.19512,healthcare,-0.06086306933847145,1.2733976750282137,-0.1375805918416828,0.2775911065579521,0.15128763794406414,0.0,0.28021813407597534,0.28578932700457393,0.11060064951446272,1.1414987595166715,-1.1421628126636514,-0.17907906903677445,-0.13724887969579444,0.35831800461601976,0.1429595815006721,0.45452671752792084,-1.1421628126636514,-0.17907906903677445
GILD,0.17538188784429987,94.635,0.01651850356833328,0.23164356,44.75413055685411,0.548,0.4336,0.13292,0.39282,0.49563,25.840165237827044,0.044,18.280272,healthcare,-0.9957571324683409,-0.127246540143576,-0.922358764649006,0.22131362913824396,-0.451511358935119,0.021907727940492477,0.6773358646410851,0.5526159658175405,0.11622285783520873,1.2386517703140858,1.5071811078856825,-0.32810290970374073,-0.20480083905875487,-0.6817874790869743,-0.06943000061879419,0.64620661465198,1.5071811078856825,-0.32810290970374073
MDLN,0.2794559062141561,65.311,0.026226462297425437,-0.0973171,34.41016694800341,,0.060500003,,0.05427,0.10446,24.166752466170426,0.107,32.464912,healthcare,-0.3296284686214168,-0.2793178762896977,0.06333994250763415,-0.4349087289465821,-1.2503395937583093,0.0,-0.04079434126473714,0.0,0.09249561897291321,-0.3080845869873964,0.28263127639635016,-0.16045108895340368,-0.15668597396622577,-0.1818688008011601,-0.5617494409016305,-0.06409582731980508,0.28263127639635016,-0.16045108895340368
BDX,0.227255430429423,71.599,0.015768915080446748,0.076072216,44.90647766422724,,0.06672,0.04383,0.14743,0.27701,24.42895401364211,0.052,25.764399,healthcare,-0.6637390730864533,-0.24670893611486433,-0.9984683180605862,-0.08902558956987044,-0.4397461231449266,0.0,-0.0288223022342903,0.05582212565354487,0.09902472714721966,0.374200246850502,0.474501964974181,-0.30681378960845984,-0.1794143815286128,-0.6363054424206346,-0.17625723757159903,0.12505619935424406,0.474501964974181,-0.30681378960845984
STE,0.24673981572505077,26.84,0.014936195268480935,-0.12034929,46.61103385447006,0.522,0.11368,0.066300005,0.20001,0.23125,23.77989085787385,0.073,27.310215,healthcare,-0.5390287203379865,-0.4788246411538856,-1.083018620032789,-0.4808541560795947,-0.3081091932311812,0.010417660838835567,0.06156471127548845,0.18112193564854068,0.10270979056290272,0.19325933699004294,-0.00046164919444042113,-0.2509298493583475,-0.1741709119518119,-0.7002906605082204,-0.2595152294906468,0.1346639436192437,-0.00046164919444042113,-0.2509298493583475
GMED,0.21947944708717013,2.45,0.0301305318782905,0.4232254,44.68850514135401,0.667,0.13303,0.08177,0.21316999,0.30479,23.16669934693174,0.27,19.815418,healthcare,-0.7135094718373015,-0.6053087459350855,0.45974009684452105,0.6034878587589829,-0.456579380904824,0.0744968812134606,0.09880893426131084,0.26738748984505895,0.10363210698929592,0.48404593032785254,-0.44917554340686505,0.2733147329879445,-0.19959356254787156,-0.286359373642622,0.07380178635587319,0.23846861535587954,-0.44917554340686505,0.2733147329879445
MEDP,0.3660548890526092,24.418,0.04375701712099774,0.44947922,39.641112083839694,0.166,0.77252996,0.17473,0.20025998,0.22067,23.237782446243454,0.265,27.254408,healthcare,0.2246507418120443,-0.4913848913293701,1.8433068446691303,0.655859907347208,-0.8463719438971229,-0.14690787332231278,1.3296967435462974,0.7857616663143038,0.10272731038322704,0.15142465984136158,-0.39715920962585305,0.26000903292839395,-0.17436021152347667,0.5255242317172683,-0.11247330329074257,0.5924025950212974,-0.39715920962585305,0.26000903292839395
BIO,0.28856510165160504,20.116,0.02585177228507621,0.2490884,52.36978491859337,,0.02495,0.0179,0.057589997,0.17174,22.764535735486543,0.011,47.87687,healthcare,-0.2713248085868405,-0.5136946337963124,0.02529574896874423,0.25611321289762873,0.13661906774255578,0.0,-0.10921977996647639,-0.08877170390591639,0.09272830059111171,-0.04205083665060233,-0.7434659844549693,-0.4159205300967744,-0.10440799722647598,-0.25324123113813624,0.13091076021339484,-0.036828504982970856,-0.7434659844549693,-0.4159205300967744
